timestep,value
137.0,-0.6629818241692867
138.0,-0.7083790086158347
139.0,-0.75101640509351
140.0,-0.7907284663026614
141.0,-0.8273610715324651
142.0,-0.8607721224579915
143.0,-0.8908320918874598
144.0,-0.9174245233503477
145.0,-0.940446479609563
146.0,-0.9598089383808828
147.0,-0.9754371337493059
148.0,-0.9872708419841721
149.0,-0.99526461067197
150.0,-0.9993879303068847
151.0,-0.9996253477034368
152.0,-0.9959765208221685
153.0,-0.9884562148273558
154.0,-0.9770942394242906
155.0,-0.9619353277518744
156.0,-0.9430389573332305
157.0,-0.9204791138118761
158.0,-0.8943439984228434
159.0,-0.8647356803661183
160.0,-0.83176969546307
161.0,-0.7955745926842942
162.0,-0.7562914303387438
163.0,-0.7140732239083818
164.0,-0.6690843476990185
165.0,-0.6214998926560101
166.0,-0.5715049828620572
167.0,-0.5192940533932169
168.0,-0.46507009235741675
169.0,-0.4090438500770147
170.0,-0.3514330185024946
171.0,-0.29246138405793887
172.0,-0.2323579572199262
173.0,-0.17135608221960913
174.0,-0.10969253033268592
175.0,-0.047606580283330924
176.0,0.014660910664063463
177.0,0.0768684413178136
178.0,0.1387748032490811
179.0,0.2001400159262243
180.0,0.2607262566686019
181.0,0.32029878181763033
182.0,0.37862683555918314
183.0,0.43548454288167515
184.0,0.4906517832178469
185.0,0.5439150413954704
186.0,0.5950682326122066
187.0,0.6439134982526822
188.0,0.6902619694808436
189.0,0.7339344956674919
190.0,0.7747623348509712
191.0,0.8125878035778943
192.0,0.847264883629749
193.0,0.8786597833098501
194.0,0.9066514511424982
195.0,0.9311320400218452
196.0,0.9520073200410362
197.0,0.9691970384319963
198.0,0.9826352252519239
199.0,0.9922704436633883
200.0,0.998065983870076
201.0,0.9999999999888225
202.0,0.9980655893597951
203.0,0.9922708140196783
204.0,0.9826386642865973
205.0,0.9692069646294151
206.0,0.9520282222171427
207.0,0.9311694187655457
208.0,0.9067117465168923
209.0,0.8787502894042004
210.0,0.84739365066255
211.0,0.8127635283562067
212.0,0.7749942404906166
213.0,0.7342322015721227
214.0,0.6906353526645348
215.0,0.6443725471701961
216.0,0.5956228947325852
217.0,0.544575065817893
218.0,0.49142655968304555
219.0,0.43638293857749494
220.0,0.3796570311543878
221.0,0.3214681081839409
222.0,0.2620410337665715
223.0,0.20160539533596608
224.0,0.14039461582191276
225.0,0.07864505140951132
226.0,0.01659507838452517
227.0,-0.045515827405234056
228.0,-0.10744801491669077
229.0,-0.16896258253797364
230.0,-0.22982229940754267
231.0,-0.28979251987397986
232.0,-0.3486420875731693
233.0,-0.4061442256420505
234.0,-0.4620774096436789
235.0,-0.5162262198474027
236.0,-0.5683821695895819
237.0,-0.6183445065347609
238.0,-0.6659209837635727
239.0,-0.7109285977321548
240.0,-0.7531942902772175
241.0,-0.7925556119815288
242.0,-0.8288613443650183
243.0,-0.8619720785271213
244.0,-0.8917607480352069
245.0,-0.9181131140316885
246.0,-0.9409282007176833
247.0,-0.9601186795634904
248.0,-0.9756112007945907
249.0,-0.9873466709058986
250.0,-0.9952804751655444
251.0,-0.9993826442819651
252.0,-0.9996379646235062
253.0,-0.9960460315974344
254.0,-0.9886212460142412
255.0,-0.9773927534826425
256.0,-0.9624043270998593
257.0,-0.9437141939197375
258.0,-0.9213948058972591
259.0,-0.8955325562210951
260.0,-0.8662274421553335
261.0,-0.8335926757164588
262.0,-0.7977542437114549
263.0,-0.7588504188565499
264.0,-0.717031223883117
265.0,-0.6724578507167689
266.0,-0.6253020369868975
267.0,-0.5757454022866144
268.0,-0.5239787467559877
269.0,-0.4702013147046911
270.0,-0.4146200261226895
271.0,-0.3574486790491101
272.0,-0.2989071258794854
273.0,-0.2392204267896079
274.0,-0.1786179835400909
275.0,-0.11733265699900106
276.0,-0.05559987178009872
277.0,0.006343288558284113
278.0,0.06825899227487632
279.0,0.12990957266810155
280.0,0.19105844025299556
281.0,0.25147099039204285
282.0,0.3109155028992469
283.0,0.3691640301699278
284.0,0.42599327043477453
285.0,0.4811854227963566
286.0,0.5345290207778979
287.0,0.5858197411991182
288.0,0.6348611852902919
289.0,0.6814656290644334
290.0,0.7254547400871134
291.0,0.7666602579143592
292.0,0.8049246356098869
293.0,0.8401016399040955
294.0,0.8720569077171155
295.0,0.9006684569371263
296.0,0.9258271495217253
297.0,0.9474371051741447
298.0,0.9654160640366013
299.0,0.9796956970394378
300.0,0.9902218627460703
301.0,0.9969548097395194
302.0,0.9998693238054513
303.0,0.9989548193785796
304.0,0.9942153749330463
305.0,0.985669712212243
306.0,0.9733511194086154
307.0,0.9573073186184728
308.0,0.937600278109936
309.0,0.9143059701530004
310.0,0.8875140753685478
311.0,0.8573276347571742
312.0,0.8238626507680692
313.0,0.7872476389623838
314.0,0.7476231320133307
315.0,0.7051411379666183
316.0,0.6599645548583335
317.0,0.6122665439530908
318.0,0.5622298640218055
319.0,0.5100461692261042
320.0,0.4559152733135413
321.0,0.40004438295509465
322.0,0.34264730317226716
323.0,0.28394361790609624
324.0,0.22415784887312606
325.0,0.16351859593458237
326.0,0.10225766227325633
327.0,0.04060916772872354
328.0,-0.021191346315627857
329.0,-0.08290781707009345
330.0,-0.14430456206010556
331.0,-0.2051471789873287
332.0,-0.26520344029529686
333.0,-0.3242441790271293
334.0,-0.3820441625982188
335.0,-0.4383829511551099
336.0,-0.493045737252963
337.0,-0.545824163657182
338.0,-0.5965171161605933
339.0,-0.6449314884047745
340.0,-0.6908829158029711
341.0,-0.7341964757818715
342.0,-0.7747073516896492
343.0,-0.8122614578582288
344.0,-0.8467160234573281
345.0,-0.8779401329366362
346.0,-0.905815221019414
347.0,-0.9302355203854648
348.0,-0.9511084603629312
349.0,-0.9683550151363166
350.0,-0.9819100001714556
351.0,-0.9917223157564031
352.0,-0.9977551367594499
353.0,-0.9999860479110046
354.0,-0.9984071241240792
355.0,-0.9930249555778328
356.0,-0.9838606174992105
357.0,-0.9709495847884043
358.0,-0.9543415918438174
359.0,-0.934100438150692
360.0,-0.9103037404036795
361.0,-0.8830426321367176
362.0,-0.8524214120327653
363.0,-0.818557142280551
364.0,-0.7815791985346823
365.0,-0.741628773218731
366.0,-0.6988583340871586
367.0,-0.6534310401311574
368.0,-0.6055201170741557
369.0,-0.5553081948552406
370.0,-0.502986609641582
371.0,-0.4487546730443187
372.0,-0.39281891133528013
373.0,-0.3353922775742084
374.0,-0.27669333965716836
375.0,-0.21694544738654167
376.0,-0.1563758817405613
377.0,-0.09521498958605507
378.0,-0.03369530713119689
379.0,0.027949324544255406
380.0,0.08948464851591924
381.0,0.15067688221837
382.0,0.21129360544269993
383.0,0.2711046427558296
384.0,0.32988293699292626
385.0,0.38740541051014477
386.0,0.44345381093385755
387.0,0.4978155382032924
388.0,0.5502844497767737
389.0,0.6006616409566534
390.0,0.6487561973845363
391.0,0.694385916865877
392.0,0.7373779978013699
393.0,0.7775696916310979
394.0,0.814808916835547
395.0,0.8489548321851982
396.0,0.8798783670864512
397.0,0.9074627070358513
398.0,0.9316037323661355
399.0,0.9522104086459918
400.0,0.9692051272798299
401.0,0.9825239950436828
402.0,0.9921170714877632
403.0,0.997948553334597
404.0,0.9999969052031353
405.0,0.9982549361931352
406.0,0.9927298220696161
407.0,0.9834430729935291
408.0,0.9704304469511307
409.0,0.953741809240246
410.0,0.933440938575691
411.0,0.9096052805780023
412.0,0.8823256496084293
413.0,0.851705880108092
414.0,0.817862428789784
415.0,0.7809239292159851
416.0,0.741030700476079
417.0,0.6983342118482226
418.0,0.6529965054969407
419.0,0.6051895794147633
420.0,0.5550947329655058
421.0,0.5029018775264226
422.0,0.44880881485732593
423.0,0.3930204859447792
424.0,0.3357481931795533
425.0,0.2772087988244034
426.0,0.21762390281724533
427.0,0.1572190030305314
428.0,0.0962226411723803
429.0,0.03486553756673859
430.0,-0.02662028190968969
431.0,-0.08800236342898611
432.0,-0.1490487040320299
433.0,-0.20952862834462624
434.0,-0.2692136598775249
435.0,-0.3278783836207102
436.0,-0.3853012966774802
437.0,-0.44126564373111077
438.0,-0.4955602341962909
439.0,-0.5479802379787511
440.0,-0.5983279568495332
441.0,-0.6464135685339882
442.0,-0.6920558407210653
443.0,-0.7350828123134426
444.0,-0.7753324393646414
445.0,-0.8126532032844024
446.0,-0.8469046790373711
447.0,-0.8779580612128349
448.0,-0.9056966460035412
449.0,-0.9300162672993172
450.0,-0.9508256852756222
451.0,-0.9680469260372879
452.0,-0.9816155710634686
453.0,-0.9914809953898897
454.0,-0.9976065536585959
455.0,-0.9999697133625478
456.0,-0.9985621348120113
457.0,-0.9933896975508765
458.0,-0.9844724731531207
459.0,-0.971844644531809
460.0,-0.955554372094579
461.0,-0.9356636072796551
462.0,-0.9122478542043899
463.0,-0.8853958803534272
464.0,-0.8552093774249113
465.0,-0.8218025736402883
466.0,-0.7853017990051712
467.0,-0.7458450051850367
468.0,-0.7035812418293204
469.0,-0.6586700913403404
470.0,-0.6112810642386083
471.0,-0.561592957422999
472.0,-0.5097931777625708
473.0,-0.4560770335855798
474.0,-0.4006469967504889
475.0,-0.3437119380925934
476.0,-0.2854863391385147
477.0,-0.22618948306782277
478.0,-0.1660446279775725
479.0,-0.10527816556975644
480.0,-0.04411876843474647
481.0,0.017203470855599357
482.0,0.07845790560268555
483.0,0.1394142025248861
484.0,0.1998432077271314
485.0,0.25951780784123096
486.0,0.31821378310223825
487.0,0.3757106491586551
488.0,0.4317924844583991
489.0,0.48624874010918684
490.0,0.5388750291795891
491.0,0.5894738924863883
492.0,0.6378555380041382
493.0,0.683838551133775
494.0,0.7272505731785459
495.0,0.7679289454964431
496.0,0.8057213169292629
497.0,0.8404862122475045
498.0,0.8720935594985376
499.0,0.9004251743009196
500.0,0.9253751992908629
501.0,0.9468504970961874
502.0,0.9647709953888075
503.0,0.9790699827474082
504.0,0.9896943542475831
505.0,0.9966048058859025
506.0,0.9997759771370474
507.0,0.9991965411381419
508.0,0.9948692421912236
509.0,0.9868108804725837
510.0,0.9750522440357933
511.0,0.9596379883928284
512.0,0.9406264641540404
513.0,0.9180894934022222
514.0,0.8921120956676885
515.0,0.8627921645596734
516.0,0.830240096293617
517.0,0.7945783715333193
518.0,0.755941092141029
519.0,0.7144734745963656
520.0,0.6703313020062373
521.0,0.6236803367816484
522.0,0.5746956962034698
523.0,0.523561193236484
524.0,0.47046864507997777
525.0,0.4156171520618561
526.0,0.3592123495931412
527.0,0.3014656359982375
528.0,0.24259337912522774
529.0,0.18281610471760454
530.0,0.12235766959561593
531.0,0.06144442274960532
532.0,0.0003043574915765579
533.0,-0.06083374215793602
534.0,-0.12174115765084598
535.0,-0.18219009145606768
536.0,-0.24195451876786875
537.0,-0.3008110321948614
538.0,-0.3585396762744809
539.0,-0.41492476869827566
540.0,-0.46975570518489335
541.0,-0.5228277450008212
542.0,-0.5739427742033862
543.0,-0.6229100437655073
544.0,-0.6695468798376749
545.0,-0.7136793635083765
546.0,-0.7551429775401383
547.0,-0.7937832176831102
548.0,-0.8294561663023157
549.0,-0.8620290261968143
550.0,-0.8913806126391656
551.0,-0.9174018018209188
552.0,-0.9399959340538565
553.0,-0.9590791702467221
554.0,-0.9745808003527022
555.0,-0.9864435026629125
556.0,-0.9946235530055891
557.0,-0.9990909830981105
558.0,-0.9998296874893551
559.0,-0.9968374787220611
560.0,-0.9901260905383384
561.0,-0.9797211291454503
562.0,-0.9656619727527228
563.0,-0.9480016197832937
564.0,-0.9268064863555501
565.0,-0.9021561538179439
566.0,-0.8741430673065732
567.0,-0.8428721864769243
568.0,-0.8084605897387576
569.0,-0.7710370334954794
570.0,-0.7307414680561787
571.0,-0.6877245120488699
572.0,-0.6421468873168126
573.0,-0.5941788164260312
574.0,-0.5439993850496095
575.0,-0.49179587162418437
576.0,-0.4377630467940008
577.0,-0.38210244526898424
578.0,-0.3250216128243001
579.0,-0.2667333312594627
580.0,-0.2074548242154784
581.0,-0.14740694681773236
582.0,-0.0868133621706174
583.0,-0.025899707776891497
584.0,0.03510724500993014
585.0,0.09598043536772959
586.0,0.15649335807807585
587.0,0.21642090614370438
588.0,0.2755402078174127
589.0,0.3336314549314189
590.0,0.3904787194508543
591.0,0.44587075522066266
592.0,0.4996017819324035
593.0,0.5514722484054981
594.0,0.6012895723563151
595.0,0.6488688539177498
596.0,0.6940335602714389
597.0,0.7366161788637944
598.0,0.776458836795511
599.0,0.8134138841015325
600.0,0.8473444387742485
601.0,0.8781248915260789
602.0,0.9056413684386713
603.0,0.9297921498036039
604.0,0.9504880436233144
605.0,0.9676527124103627
606.0,0.981222952097578
607.0,0.991148922050178
608.0,0.997394325353274
609.0,0.9999365387332323
610.0,0.9987666916588754
611.0,0.9938896943573967
612.0,0.9853242146696598
613.0,0.9731026038594869
614.0,0.957270771680883
615.0,0.9378880111952398
616.0,0.9150267740166288
617.0,0.8887723968468171
618.0,0.8592227803416803
619.0,0.8264880215268597
620.0,0.7906900011519417
621.0,0.7519619275385688
622.0,0.710447838638359
623.0,0.6663020641700383
624.0,0.6196886498521785
625.0,0.5707807458869699
626.0,0.5197599619815673
627.0,0.4668156913160724
628.0,0.41214440598056107
629.0,0.35594892650785764
630.0,0.2984376682226377
631.0,0.23982386721190868
632.0,0.18032478879517463
633.0,0.12016092143577146
634.0,0.05955515908667934
635.0,-0.001268024994995403
636.0,-0.062083409901115695
637.0,-0.12266586111117542
638.0,-0.18279116382788027
639.0,-0.24223685252541208
640.0,-0.3007830336424128
641.0,-0.35821319837907933
642.0,-0.4143150225963535
643.0,-0.46888115086486615
644.0,-0.5217099617720897
645.0,-0.572606311667135
646.0,-0.6213822541045264
647.0,-0.6678577323397199
648.0,-0.7118612423307743
649.0,-0.7532304638111679
650.0,-0.7918128571185717
651.0,-0.8274662235923478
652.0,-0.8600592274888149
653.0,-0.889471877506884
654.0,-0.9155959661671494
655.0,-0.9383354654445045
656.0,-0.9576068772170296
657.0,-0.9733395372617867
658.0,-0.9854758717006536
659.0,-0.9939716049756278
660.0,-0.9987959186127483
661.0,-0.9999315602159722
662.0,-0.9973749023165261
663.0,-0.9911359508886396
664.0,-0.9812383035285405
665.0,-0.9677190574794114
666.0,-0.9506286678700185
667.0,-0.9300307567182352
668.0,-0.9060018734320214
669.0,-0.878631207718906
670.0,-0.8480202559900369
671.0,-0.8142824425156752
672.0,-0.777542696755128
673.0,-0.7379369884448356
674.0,-0.6956118221830754
675.0,-0.6507236933978129
676.0,-0.6034385077257094
677.0,-0.5539309659634516
678.0,-0.5023839168783969
679.0,-0.44898768028217984
680.0,-0.39393934287934695
681.0,-0.3374420295012036
682.0,-0.2797041524246227
683.0,-0.22093864155399603
684.0,-0.16136215831361742
685.0,-0.10119429615552424
686.0,-0.040656770635472926
687.0,0.020027397953961412
688.0,0.08063470637870397
689.0,0.1409419916581643
690.0,0.20072725262800142
691.0,0.25977046684676525
692.0,0.31785439984180974
693.0,0.3747654037198291
694.0,0.4302942022087518
695.0,0.4842366592493867
696.0,0.5363945283179513
697.0,0.5865761797330221
698.0,0.6345973032836462
699.0,0.6802815836075791
700.0,0.7234613458509378
701.0,0.7639781692510963
702.0,0.8016834664045217
703.0,0.8364390261087298
704.0,0.8681175178030252
705.0,0.8966029557750039
706.0,0.9217911214491654
707.0,0.9435899422289187
708.0,0.9619198255242462
709.0,0.9767139467626376
710.0,0.9879184903509893
711.0,0.9954928427296322
712.0,0.999409736836261
713.0,0.9996553474764848
714.0,0.9962293372783823
715.0,0.9891448530901581
716.0,0.9784284728620691
717.0,0.9641201032356141
718.0,0.9462728282437803
719.0,0.9249527097053879
720.0,0.9002385400734924
721.0,0.8722215486718229
722.0,0.841005062423685
723.0,0.8067041223440139
724.0,0.7694450572267691
725.0,0.7293650161158979
726.0,0.6866114612982903
727.0,0.641341623700848
728.0,0.5937219227102877
729.0,0.5439273525635994
730.0,0.492140837578093
731.0,0.43855255860290887
732.0,0.3833592531774543
733.0,0.32676349197737775
734.0,0.2689729342135576
735.0,0.21019956472510037
736.0,0.150658915572652
737.0,0.09056927499296856
738.0,0.030150886620567988
739.0,-0.030374858084439998
740.0,-0.09078623124008514
741.0,-0.15086198080366145
742.0,-0.2103821407146256
743.0,-0.2691288359537912
744.0,-0.32688707957374624
745.0,-0.38344555878654857
746.0,-0.438597407237338
747.0,-0.49214096064433255
748.0,-0.5438804930489759
749.0,-0.5936269309924754
750.0,-0.6411985430176966
751.0,-0.686421601987394
752.0,-0.7291310178107928
753.0,-0.7691709382805639
754.0,-0.8063953158403325
755.0,-0.8406684382288773
756.0,-0.8718654210808072
757.0,-0.899872660703761
758.0,-0.9245882453991655
759.0,-0.9459223238459986
760.0,-0.9637974292252064
761.0,-0.9781487579249755
762.0,-0.988924401833848
763.0,-0.9960855333989906
764.0,-0.9996065428000688
765.0,-0.9994751267645833
766.0,-0.9956923287275353
767.0,-0.9882725302162126
768.0,-0.9772433935191602
769.0,-0.962645755876281
770.0,-0.9445334756038941
771.0,-0.9229732307438404
772.0,-0.8980442709986667
773.0,-0.8698381238849687
774.0,-0.8384582562034788
775.0,-0.80401969208685
776.0,-0.7666485890437367
777.0,-0.7264817735701001
778.0,-0.6836662380451971
779.0,-0.6383586007697506
780.0,-0.5907245311370861
781.0,-0.540938142053926
782.0,-0.4891813518454131
783.0,-0.4356432179889312
784.0,-0.3805192451222906
785.0,-0.3240106698642379
786.0,-0.2663237250677295
787.0,-0.20766888620008114
788.0,-0.1482601026071434
789.0,-0.08831401647193671
790.0,-0.02804917232137682
791.0,0.0323147800330744
792.0,0.09255788621276159
793.0,0.15246068872779928
794.0,0.21180502625151798
795.0,0.2703748278033205
796.0,0.3279568989500223
797.0,0.3843416971670991
798.0,0.43932409354246904
799.0,0.49270411805706216
800.0,0.544287685738212
801.0,0.5938873010530813
802.0,0.6413227379906187
803.0,0.6864216933705153
804.0,0.7290204110167432
805.0,0.7689642745409765
806.0,0.8061083665968366
807.0,0.8403179925892637
808.0,0.8714691669541106
809.0,0.8994490602603636
810.0,0.9241564055310952
811.0,0.945501862328629
812.0,0.9634083373039493
813.0,0.9778112600695703
814.0,0.9886588134182626
815.0,0.9959121170766152
816.0,0.9995453643519172
817.0,0.9995459112024125
818.0,0.9959143174342454
819.0,0.9886643399025269
820.0,0.9778228777684608
821.0,0.9634298700385646
822.0,0.9455381457852647
823.0,0.9242132276196925
824.0,0.8995330891569313
825.0,0.8715878673805769
826.0,0.8404795309765465
827.0,0.8063215058652784
828.0,0.7692382593160766
829.0,0.7293648441765708
830.0,0.6868464048942998
831.0,0.641837647144644
832.0,0.5945022730104972
833.0,0.5450123837824397
834.0,0.49354785256459527
835.0,0.4402956689790782
836.0,0.3854492583619544
837.0,0.3292077779342705
838.0,0.2717753925136501
839.0,0.21336053240451835
840.0,0.15417513616772272
841.0,0.09443388102331567
842.0,0.034353403683439615
843.0,-0.025848485555172423
844.0,-0.0859535926068427
845.0,-0.14574413041652398
846.0,-0.2050035079370568
847.0,-0.26351711440662445
848.0,-0.3210730960879205
849.0,-0.37746312265955756
850.0,-0.4324831404897673
851.0,-0.48593411007167203
852.0,-0.5376227249589175
853.0,-0.5873621096086394
854.0,-0.6349724936175637
855.0,-0.6802818599234978
856.0,-0.7231265646409478
857.0,-0.7633519263033354
858.0,-0.8008127823968325
859.0,-0.8353740111905154
860.0,-0.8669110169943084
861.0,-0.8953101771100684
862.0,-0.9204692488805971
863.0,-0.942297735386905
864.0,-0.9607172084947089
865.0,-0.9756615881059604
866.0,-0.9870773766306559
867.0,-0.9949238478565456
868.0,-0.9991731895598955
869.0,-0.9998105993680162
870.0,-0.9968343335536939
871.0,-0.9902557086119017
872.0,-0.9800990556399405
873.0,-0.9664016277127059
874.0,-0.9492134606144544
875.0,-0.9285971874567086
876.0,-0.9046278078782071
877.0,-0.8773924126863324
878.0,-0.8469898649598565
879.0,-0.81353043878929
880.0,-0.7771354169835216
881.0,-0.7379366492182758
882.0,-0.6960760722442582
883.0,-0.6517051939083369
884.0,-0.6049845428706441
885.0,-0.5560830860231329
886.0,-0.5051776157301249
887.0,-0.4524521091191091
888.0,-0.3980970617491082
889.0,-0.3423087980750208
890.0,-0.2852887612083591
891.0,-0.22724278454759686
892.0,-0.16838034791550147
893.0,-0.10891382089426291
894.0,-0.049057696094045936
895.0,0.010972184875053862
896.0,0.07095940993327342
897.0,0.13068777675511217
898.0,0.1899420718736639
899.0,0.24850884585865102
900.0,0.3061771817769601
901.0,0.3627394541708654
902.0,0.41799207582508835
903.0,0.47173622963958467
904.0,0.5237785829804621
905.0,0.5739319819463559
906.0,0.622016123061554
907.0,0.6678581999901337
908.0,0.7112935229569789
909.0,0.7521661086613416
910.0,0.7903292385763219
911.0,0.8256459836427159
912.0,0.8579896934882789
913.0,0.8872444484320053
914.0,0.913305472668388
915.0,0.936079507167169
916.0,0.9554851409701449
917.0,0.971453099717031
918.0,0.9839264903870835
919.0,0.9928610014012403
920.0,0.9982250573907201
921.0,0.9999999281014279
922.0,0.9981797910688165
923.0,0.9927717478642202
924.0,0.9837957938807602
925.0,0.9712847417938953
926.0,0.9552840989980869
927.0,0.9358518994861916
928.0,0.9130584908016685
929.0,0.8869862768544943
930.0,0.8577294175499145
931.0,0.8253934863334035
932.0,0.7900950869058074
933.0,0.751961430508337
934.0,0.7111298753176716
935.0,0.6677474296265017
936.0,0.6219702206137859
937.0,0.5739629306310388
938.0,0.5238982030466419
939.0,0.47195601979769003
940.0,0.41832305289916366
941.0,0.3631919922521702
942.0,0.30676085217621685
943.0,0.24923225916552164
944.0,0.19081272343467143
945.0,0.13171189687561338
946.0,0.07214182009483582
947.0,0.01231616123685002
948.0,-0.04755055067205133
949.0,-0.10724369510822795
950.0,-0.1665493294037223
951.0,-0.22525495531026543
952.0,-0.283150280028648
953.0,-0.34002796897919063
954.0,-0.3956843876210275
955.0,-0.4499203296682632
956.0,-0.5025417291023049
957.0,-0.5533603534389917
958.0,-0.6021944757780313
959.0,-0.6488695232403267
960.0,-0.6932186994842794
961.0,-0.7350835790872646
962.0,-0.774314671679992
963.0,-0.8107719538317693
964.0,-0.8443253668011163
965.0,-0.8748552783897027
966.0,-0.9022529072673227
967.0,-0.9264207082709356
968.0,-0.9472727173214778
969.0,-0.9647348547475435
970.0,-0.9787451859546384
971.0,-0.9892541385319953
972.0,-0.9962246750453863
973.0,-0.9996324209232967
974.0,-0.9994657470048709
975.0,-0.9957258064803824
976.0,-0.9884265261182471
977.0,-0.9775945518360739
978.0,-0.9632691488363839
979.0,-0.9455020566899098
980.0,-0.9243572999100734
981.0,-0.8999109547209263
982.0,-0.8722508728769259
983.0,-0.8414763635457485
984.0,-0.8076978344143615
985.0,-0.7710363933236567
986.0,-0.731623411876769
987.0,-0.6896000526012669
988.0,-0.6451167613743423
989.0,-0.5983327269428167
990.0,-0.5494153094865495
991.0,-0.4985394402823835
992.0,-0.4458869946278478
993.0,-0.39164614027791916
994.0,-0.3360106637336742
995.0,-0.2791792767993395
996.0,-0.22135490589296228
997.0,-0.1627439666557694
998.0,-0.10355562645589864
999.0,-0.04400105742373625
1000.0,0.01570731731181731
1001.0,0.07535658149489206
1002.0,0.1347340850172226
1003.0,0.1936282018883353
1004.0,0.2518290842001943
1005.0,0.3091294094011264
1006.0,0.36532511822008096
1007.0,0.42021614061642976
1008.0,0.4736071071759371
1009.0,0.5253080434264602
1010.0,0.5751350446099655
1011.0,0.6229109285181821
1012.0,0.6684658640796716
1013.0,0.7116379734731918
1014.0,0.7522739056389711
1015.0,0.7902293791617141
1016.0,0.825369692610595
1017.0,0.8575702005378799
1018.0,0.8867167534617335
1019.0,0.9127061002878475
1020.0,0.9354462517593499
1021.0,0.9548568036640415
1022.0,0.9708692186721037
1023.0,0.9834270658252782
1024.0,0.9924862168499149
1025.0,0.9980149986203681
1026.0,0.9999943012556404
1027.0,0.9984176414903145
1028.0,0.9932911811200668
1029.0,0.9846337004819392
1030.0,0.9724765270894434
1031.0,0.9568634197018246
1032.0,0.9378504082651625
1033.0,0.9155055903193522
1034.0,0.8899088846194425
1035.0,0.8611517428712778
1036.0,0.8293368206295748
1037.0,0.79457760855092
1038.0,0.7569980253343184
1039.0,0.7167319738168456
