timestep,value
137.0,-0.996918472395838
138.0,-0.7715117961652607
139.0,-0.2670036555573089
140.0,0.3339805887708031
141.0,0.8141152305171553
142.0,0.9999591622337253
143.0,0.8245489026786875
144.0,0.35143237143841566
145.0,-0.24844796935832833
146.0,-0.7585795946564483
147.0,-0.9950302159809689
148.0,-0.8727137744856233
149.0,-0.4359172831355355
150.0,0.1578306197462719
151.0,0.6946393320442663
152.0,0.98132213571694
153.0,0.914876028589952
154.0,0.519403118811967
155.0,-0.06272937923947361
156.0,-0.622214221962139
157.0,-0.95808458252748
158.0,-0.94986585821568
159.0,-0.6007075415368116
160.0,-0.036082782047333894
161.0,0.5413812425784036
162.0,0.9246529335648761
163.0,0.9764948668987526
164.0,0.6785286643361583
165.0,0.1376518219665202
166.0,-0.45239737829153004
167.0,-0.8804773568189203
168.0,-0.9935813232445727
169.0,-0.7514573981011671
170.0,-0.24083723658897227
171.0,0.3557214621244007
172.0,0.8251539480194569
173.0,0.99997989240051
174.0,0.817995201810396
175.0,0.3443111257249088
176.0,-0.2520341193824941
177.0,-0.7584572935082416
178.0,-0.9946157421880435
179.0,-0.8765777254287224
180.0,-0.4465626487307501
181.0,0.14225474327281157
182.0,0.680373625998747
183.0,0.9765227298562196
184.0,0.9256047163539478
185.0,0.5459088037545766
186.0,-0.02755431151510969
187.0,-0.5911335320756634
188.0,-0.9448851499985015
189.0,-0.9634763956952479
190.0,-0.6405124201628585
191.0,-0.09063724538111224
192.0,0.4912429582814533
193.0,0.8990822676541669
194.0,0.9886362973889984
195.0,0.7284081603637851
196.0,0.2106304777366229
197.0,-0.38151105609419983
198.0,-0.8387345776371967
199.0,-0.9996202992189178
200.0,-0.8075371753702425
201.0,-0.33048402396263343
202.0,0.26307321670036293
203.0,0.7637504290502258
204.0,0.9951112604603369
205.0,0.8757908409401091
206.0,0.44802172265322976
207.0,-0.13740748813142578
208.0,-0.6743713431513207
209.0,-0.9739983192054519
210.0,-0.9310637123380362
211.0,-0.5608604485482945
212.0,0.0063424560529933656
213.0,0.5712140469593526
214.0,0.9354395000192148
215.0,0.9713154724815706
216.0,0.666449695295568
217.0,0.1279453770587241
218.0,-0.4553069613497096
219.0,-0.8789258500689952
220.0,-0.9946412106077741
221.0,-0.7621236369543766
222.0,-0.26294664268340034
223.0,0.3281186414006098
224.0,0.804344874496733
225.0,0.9993488610694713
226.0,0.8451660059050852
227.0,0.39584837587819705
228.0,-0.1915754919426455
229.0,-0.7120405997366568
230.0,-0.9840420641256024
231.0,-0.91288762259443
232.0,-0.5235790326571931
233.0,0.048065998601926126
234.0,0.6028671819799778
235.0,0.9477060984340874
236.0,0.962715802803572
237.0,0.6428703876112654
238.0,0.09957124845687307
239.0,-0.4782326272116959
240.0,-0.8897939010335189
241.0,-0.9922941578417883
242.0,-0.7503368995543861
243.0,-0.24807827684927647
244.0,0.3401289337031891
245.0,0.8103085648622198
246.0,0.9995905071241127
247.0,0.842572433970593
248.0,0.3938293820696039
249.0,-0.19114484535596693
250.0,-0.7098781236552744
251.0,-0.9830097650169869
252.0,-0.9162633795399594
253.0,-0.5329053349592732
254.0,0.0344574544250483
255.0,0.589817943718983
256.0,0.941507778775904
257.0,0.9683162038024802
258.0,0.6611910131956226
259.0,0.12620084594636405
260.0,-0.45217569191055623
261.0,-0.8747012266327471
262.0,-0.9959963837489209
263.0,-0.7744963431562041
264.0,-0.28660304930032304
265.0,0.29975369366634413
266.0,0.7829678899345012
267.0,0.997074458063264
268.0,0.8686992464750365
269.0,0.44211806661121344
270.0,-0.1361035902740338
271.0,-0.6675309556465189
272.0,-0.9699737309120087
273.0,-0.9399079025637509
274.0,-0.5878322201039663
275.0,-0.034511394885844926
276.0,0.5305205582411958
277.0,0.9139129797941583
278.0,0.9846381028755903
279.0,0.7187014359707384
280.0,0.20719051748706782
281.0,-0.3750056104912783
282.0,-0.8290364638449758
283.0,-0.9999998432589986
284.0,-0.8297322010647744
285.0,-0.37650869285930033
286.0,0.20498917902502242
287.0,0.7165226886553867
288.0,0.9838856570720126
289.0,0.916187428340717
290.0,0.5366700333884417
291.0,-0.025361305778314712
292.0,-0.578662862982133
293.0,-0.9351516346502254
294.0,-0.9738112694440069
295.0,-0.6817010178209769
296.0,-0.15819567779641425
297.0,0.4188998897748014
298.0,0.8537807245060743
299.0,0.99906471274538
300.0,0.8056802296513935
301.0,0.339352608513111
302.0,-0.24181917418686544
303.0,-0.7410169042627764
304.0,-0.989361633237844
305.0,-0.9029989542771746
306.0,-0.5113307402595131
307.0,0.053083598877901934
308.0,0.5994582904386082
309.0,0.9432929673938336
310.0,0.9686440720690813
311.0,0.6671490212036958
312.0,0.14069321523876718
313.0,-0.4330973725967706
314.0,-0.8608250460574887
315.0,-0.9984917720485054
316.0,-0.7999163844608942
317.0,-0.33213873642141867
318.0,0.24729744600828554
319.0,0.7434570238161561
320.0,0.9895978236656935
321.0,0.9031604300220679
322.0,0.5133785668999402
323.0,-0.048696091661688326
324.0,-0.5943219930375088
325.0,-0.940467703453934
326.0,-0.9711800837719082
327.0,-0.6763549134638537
328.0,-0.15497071114509187
329.0,0.4182169567929091
330.0,0.8512880282099297
331.0,0.9994060681674731
332.0,0.8131982202645275
333.0,0.3551265347471476
334.0,-0.22154852485074727
335.0,-0.7240997610516688
336.0,-0.9847495853904612
337.0,-0.9166388744037595
338.0,-0.5426925561626469
339.0,0.01218411429870683
340.0,0.5628937929923534
341.0,0.925916816334477
342.0,0.9804409871256354
343.0,0.7084982966316653
344.0,0.20079736103423915
345.0,-0.3736109976348021
346.0,-0.8236650229302659
347.0,-0.999835606967184
348.0,-0.8437515978389702
349.0,-0.4074558697538193
350.0,0.164031896598526
351.0,0.6809755567122373
352.0,0.9719267398914753
353.0,0.9405481018727323
354.0,0.5974356901998823
355.0,0.05645423465986533
356.0,-0.5031202487407769
357.0,-0.896040680779139
358.0,-0.9923943917280162
359.0,-0.7604924268257404
360.0,-0.27720464842186915
361.0,0.297600752469289
362.0,0.7739878602164219
363.0,0.9947135194371131
364.0,0.8870802468917076
365.0,0.4867987656363682
366.0,-0.07394560345557942
367.0,-0.6102071172887634
368.0,-0.9452974690150071
369.0,-0.9689701068032155
370.0,-0.6736210738007036
371.0,-0.15664291534640012
372.0,0.41176539343731283
373.0,0.8446687674340191
374.0,0.9998625579650304
375.0,0.826528351715488
376.0,0.38179069152099854
377.0,-0.18819155854657482
378.0,-0.6963135449477971
379.0,-0.9759529469570379
380.0,-0.9355683460062181
381.0,-0.588590089718061
382.0,-0.04886848527144228
383.0,0.5067513554163958
384.0,0.8964032193231063
385.0,0.9927077525881447
386.0,0.7643501648252299
387.0,0.2861772545597989
388.0,-0.28541335534811496
389.0,-0.7636738488646614
390.0,-0.992519668101931
391.0,-0.8974218884210078
392.0,-0.5096003000878928
393.0,0.04431015540675323
394.0,0.5836723032470914
395.0,0.9327755455493264
396.0,0.9780497429896514
397.0,0.7049438455984959
398.0,0.2025163254022041
399.0,-0.36568140591793363
400.0,-0.8148850754945903
401.0,-0.9991910882120774
402.0,-0.8588939860283077
403.0,-0.43974680783801856
404.0,0.12204218550004631
405.0,0.6441301714323369
406.0,0.9572377859250661
407.0,0.9600013111912475
408.0,0.651716309652718
409.0,0.13241880756403934
410.0,-0.4296470005605774
411.0,-0.8525719044389807
412.0,-0.9996422324757784
413.0,-0.8234766704512249
414.0,-0.3812087317938896
415.0,0.1841230739408298
416.0,0.6898899943663358
417.0,0.9728793286783548
418.0,0.9419250249964177
419.0,0.607203625829178
420.0,0.07680534103183888
421.0,-0.4782392489204415
422.0,-0.8791392253997194
423.0,-0.9969176837340641
424.0,-0.7938461429688584
425.0,-0.3354474592459873
426.0,0.23072422433968476
427.0,0.722629242550907
428.0,0.9822776422492034
429.0,0.9264304481378454
430.0,0.5732098064091569
431.0,0.03613546359349988
432.0,-0.5124242986027302
433.0,-0.8965989977517312
434.0,-0.9933798217494004
435.0,-0.7719441027315513
436.0,-0.3033887652860326
437.0,0.26217382478853657
438.0,0.743754584358164
439.0,0.9874088254333712
440.0,0.9154031169086726
441.0,0.5509391781818244
442.0,0.010595514113881169
443.0,-0.533025380082944
444.0,-0.9064559138220752
445.0,-0.9906935422415041
446.0,-0.7590611692029331
447.0,-0.28557274932401866
448.0,0.27879222920129787
449.0,0.7542761741526872
450.0,0.9895987275549774
451.0,0.9100434479274265
452.0,0.5411051892438168
453.0,0.00023819555274144964
454.0,-0.5405988959670888
455.0,-0.9096373935001056
456.0,-0.9898285161431765
457.0,-0.7559053882481066
458.0,-0.2822619190350325
459.0,0.2807814832898228
460.0,0.7547297325533711
461.0,0.9894992562445406
462.0,0.910899848458123
463.0,0.544004657169289
464.0,0.005070760139626428
465.0,-0.535361193771988
466.0,-0.9064564444997477
467.0,-0.9910655131955848
468.0,-0.7626447766315658
469.0,-0.29350213255304647
470.0,0.2681673070074287
471.0,0.745138863066463
472.0,0.9870793399042445
473.0,0.9178861054481101
474.0,0.5595512070400118
475.0,0.025090837917650575
476.0,-0.5171619660293597
477.0,-0.8966001107356328
478.0,-0.9939989275306705
479.0,-0.7789179717506164
480.0,-0.3191339840131587
481.0,0.24079217031354558
482.0,0.7250134460879949
483.0,0.981625319795631
484.0,0.9302785555818943
485.0,0.5872653734466928
486.0,0.06026971645850497
487.0,-0.48550262685494344
488.0,-0.8791410220013088
489.0,-0.9975332296596428
490.0,-0.8038115944436447
491.0,-0.3587542247629725
492.0,0.1983592770919797
493.0,0.6933839248834048
494.0,0.9717510213652311
495.0,0.9466937416601213
496.0,0.6262220963955751
497.0,0.11048314670847587
498.0,-0.43960081592179817
499.0,-0.8525745313522812
500.0,-0.9998766324816611
501.0,-0.835807326872156
502.0,-0.4116286566214967
503.0,0.1405285516829931
504.0,0.6488752961267713
505.0,0.9554232220241025
506.0,0.965052500825259
507.0,0.6749597366201116
508.0,0.1753902596348674
509.0,-0.3785047088954274
510.0,-0.8148887173544448
511.0,-0.9985408538898719
512.0,-0.8727064120184875
513.0,-0.47656032904411916
514.0,0.06706635583892295
515.0,0.5898280914722073
516.0,0.930013513568968
517.0,0.9825419514771289
518.0,0.7313588627897
519.0,0.25426268877100217
520.0,-0.3012623738082846
521.0,-0.7636787165691697
522.0,-0.9903614652805591
523.0,-0.9115446821075008
524.0,-0.551720495551935
525.0,-0.02195011566269599
526.0,0.5144759561899448
527.0,0.8923923436402301
528.0,0.9955927533435946
529.0,0.792504410981293
530.0,0.3457692383319835
531.0,-0.2071512389866635
532.0,-0.6963198584716429
533.0,-0.9715587108189733
534.0,-0.9485175209132927
535.0,-0.6344552084689354
536.0,-0.12587579086489142
537.0,0.42118981666907135
538.0,0.8390847603471409
539.0,0.999895146031255
540.0,0.8545516658328597
541.0,0.44772707041453463
542.0,-0.09596997525098198
543.0,-0.6102150817425129
544.0,-0.9378633162667989
545.0,-0.9789412414848767
546.0,-0.721088017686508
547.0,-0.24319599380502263
548.0,0.30879612549079855
549.0,0.7665091884897334
550.0,0.990483057525483
551.0,0.9126247914751453
552.0,0.5568388756762257
553.0,0.03161115595567554
554.0,-0.5031300227660267
555.0,-0.8847346914052192
556.0,-0.9972846249569378
557.0,-0.8067489833472331
558.0,-0.37119750685464126
559.0,0.17697019298728428
560.0,0.671319159731817
561.0,0.9619199113939015
562.0,0.9607857441034966
563.0,0.6684469379136081
564.0,0.1736559879512602
565.0,-0.37362265398817496
566.0,-0.8076985753227325
567.0,-0.9973105904593894
568.0,-0.8852715234185304
569.0,-0.5056432252307004
570.0,0.026694083101280016
571.0,0.5508616753482743
572.0,0.9086209141417346
573.0,0.9921199845036058
574.0,0.776348870712562
575.0,0.3265539963841691
576.0,-0.22156200432652848
577.0,-0.7028256026022817
578.0,-0.9723711524797368
579.0,-0.9492100602974602
580.0,-0.6404979445738734
581.0,-0.1392488089263356
582.0,0.4037529859184583
583.0,0.8253421989697515
584.0,0.9989912100185845
585.0,0.8727346030572924
586.0,0.48464741219450014
587.0,-0.048711153411007936
588.0,-0.5673591873949115
589.0,-0.9158961578645175
590.0,-0.9900404715242077
591.0,-0.7677714698704576
592.0,-0.3157936042809592
593.0,0.23055138753710241
594.0,0.7078543891854806
595.0,0.973517052492561
596.0,0.9483171334441726
597.0,0.6399665813469831
598.0,0.14067704143126256
599.0,-0.4004783140066764
600.0,-0.8221042958190432
601.0,-0.9986081908760931
602.0,-0.8775627748607776
603.0,-0.4952070989135726
604.0,0.034476292781345876
605.0,0.5537940201703727
606.0,0.908307143132818
607.0,0.9927363245382017
608.0,0.782169123560197
609.0,0.3393360595188598
610.0,-0.20414683249697896
611.0,-0.6869398325789171
612.0,-0.9658804510923453
613.0,-0.9584004811243503
614.0,-0.6669020883324207
615.0,-0.17791589405585434
616.0,0.3636486442109355
617.0,0.7974794836662087
618.0,0.9953096904187542
619.0,0.8987957325772699
620.0,0.5366541281848828
621.0,0.016043990775825683
622.0,-0.5091973799278796
623.0,-0.884033885482903
624.0,-0.9979736043695876
625.0,-0.8175848131515773
626.0,-0.396232215979976
627.0,0.14178007104154813
628.0,0.6379265722960317
629.0,0.9461797737734919
630.0,0.9759592330926383
631.0,0.7186874556113226
632.0,0.25018523321314295
633.0,-0.2917387373354852
634.0,-0.7478611427454691
635.0,-0.9843239529364614
636.0,-0.9318775900369645
637.0,-0.6060943492108932
638.0,-0.10267173236568439
639.0,0.4307372282798569
640.0,0.8378574649673609
641.0,0.9995637717663545
642.0,0.8686886644146573
643.0,0.4837099076865893
644.0,-0.042633315002616023
645.0,-0.5564071417509618
646.0,-0.9075191569492292
647.0,-0.9935429922443482
648.0,-0.7895421535637934
649.0,-0.3552256797293174
650.0,0.18259589498959786
651.0,0.6670798405770665
652.0,0.957097125314247
653.0,0.9683105548561047
654.0,0.6976382018294337
655.0,0.22402429767976154
656.0,-0.3146487357444658
657.0,-0.7617366405734561
658.0,-0.9873814079180501
659.0,-0.9261880388847515
660.0,-0.5961105325641878
661.0,-0.09311236003577873
662.0,0.43679045903621955
663.0,0.8399425013113228
664.0,0.9995911900538502
665.0,0.8696499768473167
666.0,0.48793276280012404
667.0,-0.034920434864435024
668.0,-0.547563316959998
669.0,-0.9017693174891446
670.0,-0.9952681202640734
671.0,-0.8012196887095073
672.0,-0.3758474095014894
673.0,0.15791928045914966
674.0,0.6460146562216509
675.0,0.9477141191085164
676.0,0.9761768141846962
677.0,0.7233820047140898
678.0,0.26231613002154036
679.0,-0.2741631167099574
680.0,-0.7316469267808223
681.0,-0.978616602387448
682.0,-0.9442152762128633
683.0,-0.6385131717611656
684.0,-0.1494890667630131
685.0,0.38234817384070463
686.0,0.8043605538011133
687.0,0.9955795029763205
688.0,0.9013369346139389
689.0,0.5488273934692441
690.0,0.03919075391213462
691.0,-0.481559906283957
692.0,-0.8643933905128098
693.0,-0.9998944442666708
694.0,-0.8494851026256394
695.0,-0.4563388293370772
696.0,0.0670801477179409
697.0,0.5712367386219891
698.0,0.9122598221513227
699.0,0.9929750861573571
700.0,0.790539957239419
701.0,0.3628374542663388
702.0,-0.16814003609915376
703.0,-0.6511286633470557
704.0,-0.9486919431219633
705.0,-0.9762986891295582
706.0,-0.7262775675444065
707.0,-0.26987692994875756
708.0,0.2631011011720933
709.0,0.7212532905940615
710.0,0.9745846149743069
711.0,0.9513566084179939
712.0,0.6583400958402797
713.0,0.1787725348925199
714.0,-0.3513460162900797
715.0,-0.7818514893076215
716.0,-0.9909456550903697
717.0,-0.9196137473399576
718.0,-0.5882160212623269
719.0,-0.09060721018681758
720.0,0.4324987196809212
721.0,0.833344306062125
722.0,0.9988519195103523
723.0,0.8824766240231654
724.0,0.5172290781363903
725.0,0.0062438748277392885
726.0,-0.5063931062756744
727.0,-0.87629242273692
728.0,-0.9994116347953699
729.0,-0.8412694332647965
730.0,-0.44653453903575424
731.0,0.07365767842754817
732.0,0.5730411295277013
733.0,0.9113590313939771
734.0,0.9937330040762935
735.0,0.7972173031696637
736.0,0.3771214850968235
737.0,-0.1486208006966509
738.0,-0.6326015006650916
739.0,-0.9392766721128318
740.0,-0.982898857905351
741.0,-0.7514358409433152
742.0,-0.3098197744224823
743.0,0.2183301979824146
744.0,0.6853498820018945
745.0,0.9608183006150499
746.0,0.9679469346395201
747.0,0.7049260196494093
748.0,0.24531052623197688
749.0,-0.2826093970997765
750.0,-0.7316512099118786
751.0,-0.976772627022989
752.0,-0.9498552494423517
753.0,-0.6585734641781461
754.0,-0.18413906914239056
755.0,0.34139831682360955
756.0,0.7719345566005075
757.0,0.9879235921749313
758.0,0.9295319363210406
759.0,0.6131512374943198
760.0,0.12672944444421663
761.0,-0.39473159848298994
762.0,-0.806670749722425
763.0,-0.9950337189398056
764.0,-0.9078089145119894
765.0,-0.5693252962426966
766.0,-0.073399699906039
767.0,0.4427181745507396
768.0,0.8363528147850213
769.0,0.9988309872706082
770.0,0.8854387300001244
771.0,0.5276618684725403
772.0,0.024377349261376066
773.0,-0.48552240146527414
774.0,-0.8614791851458035
775.0,-0.9999988272136437
776.0,-0.8630939467885834
777.0,-0.4886360977927374
778.0,0.0201854980528372
779.0,0.5233469550500758
780.0,0.8825395352205927
781.0,0.9991687976472398
782.0,0.8413685035272788
783.0,0.4526413915177444
784.0,-0.0601977164592864
785.0,-0.5564175832274855
786.0,-0.9000030306112544
787.0,-0.9969155143946771
788.0,-0.8207805031519728
789.0,-0.41999900070410134
790.0,0.09561573222408892
791.0,0.5849697299457679
792.0,0.9143087503713571
793.0,0.9937534043200537
794.0,0.8017759613316248
795.0,0.3909674441226348
796.0,-0.1264312746797241
797.0,-0.6092369844639023
798.0,-0.9258580176934106
799.0,-0.9901348875251195
800.0,-0.784733099881748
801.0,-0.36575146407090486
802.0,0.15266043716506913
803.0,0.6294412690530141
804.0,0.9350083723032815
805.0,0.9864496240049525
806.0,0.7699668310062494
807.0,0.3445102683437735
808.0,-0.17433412093829287
809.0,-0.6457846533136906
810.0,-0.9420689275154415
811.0,-0.9830245010114371
812.0,-0.7577331352979203
813.0,-0.32736486931415704
814.0,0.1914898959275523
815.0,0.6584426722143409
816.0,0.9472968743657177
817.0,0.9801240805382561
818.0,0.7482330896333474
819.0,0.31440437815629463
820.0,-0.20416528505022716
821.0,-0.6675590252540142
822.0,-0.9508949221015147
823.0,-0.9779512710432026
824.0,-0.7416163498893964
825.0,-0.30569115051196544
826.0,0.21239246221617294
827.0,0.673241543652371
828.0,0.9530094965811707
829.0,0.9766480325916415
830.0,0.7379839377224982
831.0,0.3012647104052671
832.0,-0.21619434621523687
833.0,-0.6755593291695101
834.0,-0.9537295542427887
835.0,-0.9762959693440847
836.0,-0.7373902208848986
837.0,-0.3011444032670049
838.0,0.21558207165192572
839.0,0.674540990256575
840.0,0.9530859080217237
841.0,0.9769167074164469
842.0,0.7398440133834973
843.0,0.30533074801678745
844.0,-0.21055382209901766
845.0,-0.6701739271294003
846.0,-0.9510510019684063
847.0,-0.9784719996039765
848.0,-0.7453087561526872
849.0,-0.3138054738509115
850.0,0.2010950179286762
851.0,0.6624046455501165
852.0,0.9475391126102916
853.0,0.9808635414780347
854.0,0.7537017718880931
855.0,0.3265302413532097
856.0,-0.18717986006499227
857.0,-0.6511401082313398
858.0,-0.9424069966957053
859.0,-0.9839325262565933
860.0,-0.7648926204349371
861.0,-0.34344406147307033
862.0,0.16877423944638417
863.0,0.6362501614987436
864.0,0.9354550462774116
865.0,0.9874590089622635
866.0,0.7787006148133745
867.0,0.36445944147102743
868.0,-0.14584002854428119
869.0,-0.6175711017976491
870.0,-0.9264290525422845
871.0,-0.9911611940098997
872.0,-0.7948915937186845
873.0,-0.38945730578675564
874.0,0.11834077406788385
875.0,0.5949104703930267
876.0,0.9150227186205296
877.0,0.9946948046594879
878.0,0.8131740851405994
879.0,0.41828076352676813
880.0,-0.08624880722823586
881.0,-0.5680531836127
882.0,-0.9008810978964698
883.0,-0.9976527376451486
884.0,-0.8331950384137861
885.0,-0.4507278243731331
886.0,0.04955377778474062
887.0,0.5367691185120911
888.0,0.8836051668662863
889.0,0.9995652513469615
890.0,0.8545353490346957
891.0,0.4865432025194321
892.0,-0.008272598742805339
893.0,-0.5008222779699981
894.0,-0.8627577687981827
895.0,-0.9999009802867872
896.0,-0.8767054521075164
897.0,-0.5254093948097293
898.0,-0.037539241789281835
899.0,0.4599816528338237
900.0,0.8378711843912896
901.0,0.9980691111866261
902.0,0.899141315951323
903.0,0.5669372753385121
904.0,0.08777508816703779
905.0,-0.4140338795234559
906.0,-0.8084565959118148
907.0,-0.9934230944174692
908.0,-0.9212012262689688
909.0,-0.6106565146457463
910.0,-0.14226338807462724
911.0,0.36279775702631345
912.0,0.7740157090775002
913.0,0.9852662968241683
914.0,0.9421638116760168
915.0,0.6560062069938123
916.0,0.20075304328503746
917.0,-0.30614063499897626
918.0,-0.7340547790122599
919.0,-0.9728600243533111
920.0,-0.9612278207951748
921.0,-0.7023261729398059
922.0,-0.262898145692226
923.0,0.24399661234674375
924.0,0.6881012492883444
925.0,0.9554343516187331
926.0,0.9775142160725305
927.0,0.748849494485495
928.0,0.3282425088392736
929.0,-0.176386391079945
930.0,-0.6357231525840084
931.0,-0.9322021857671475
932.0,-0.9900711954234256
933.0,-0.794696933284209
934.0,-0.3962045250381657
935.0,0.10343851189253221
936.0,0.576551333907935
937.0,0.9023769583683737
938.0,0.9978827841239091
939.0,0.8388739741736128
940.0,0.46606301083318025
941.0,-0.025411555060887013
942.0,-0.5103044390310845
943.0,-0.8651942756662835
944.0,-0.9998816492393003
945.0,-0.880271320615553
946.0,-0.5369448451853199
947.0,-0.057283276561871106
948.0,0.4368164586186087
949.0,0.8199377582463149
950.0,0.9949667694878266
951.0,0.9176697377480584
952.0,0.6078153496307753
953.0,0.14405996430319654
954.0,-0.3560664305027007
955.0,-0.765969159985148
956.0,-0.9820265360487127
957.0,-0.949750183257316
958.0,-0.6774724999571885
959.0,-0.2341368481648441
960.0,0.2682096780771884
961.0,0.7027626675955788
962.0,0.9599677551423899
963.0,0.9751101750713742
964.0,0.7445461843575142
965.0,0.32651836376037624
966.0,-0.17360970360677422
967.0,-0.6299430419555044
968.0,-0.9277508618337806
969.0,-0.9922873053981993
970.0,-0.8075038207318871
971.0,-0.41998075375509425
972.0,0.07286956590535364
973.0,0.5473269684833699
974.0,0.8844314275962359
975.0,0.9997907092314529
976.0,0.864663700440637
977.0,0.5130633703282694
978.0,0.033138739444017254
979.0,-0.4549666367591137
980.0,-0.8292077443146609
981.0,-0.9961411180215465
982.0,-0.9142174196209357
983.0,-0.6040673595376403
984.0,-0.14324869982597624
985.0,0.35319417399367886
986.0,0.7614738897125651
987.0,0.9799198620830343
988.0,0.9542626725773454
989.0,0.6910636416182813
990.0,0.2559796202745437
991.0,-0.24266512243055946
992.0,-0.6808772226047969
993.0,-0.9498268164682178
994.0,-0.9828474941024691
995.0,-0.7719121484709864
996.0,-0.3695252693586344
997.0,0.12439869305526699
998.0,0.5873787251612017
999.0,0.9047468056495217
1000.0,0.9980267284282737
1001.0,0.8442942231745767
1002.0,0.4817534538618236
1003.0,0.0001879300714206221
1004.0,-0.4813140146819337
1005.0,-0.8438233886500941
1006.0,-0.9979310532870764
1007.0,-0.90575989661091
1008.0,-0.5902192670595179
1009.0,-0.12925438822559343
1010.0,0.3634522089622385
1011.0,0.7665382416571871
1012.0,0.9808482837422365
1013.0,0.9537914033554147
1014.0,0.692194749638129
1015.0,0.2605245608912865
1016.0,-0.2350491768903477
1017.0,-0.6727935525893589
1018.0,-0.9453159142211846
1019.0,-0.9858837550965708
1020.0,-0.7847175215109682
1021.0,-0.39129034679723207
1022.0,0.0978910804737655
1023.0,0.5629939663869201
1024.0,0.8902229304772199
1025.0,0.9996424324356061
1026.0,0.8646605440581705
1027.0,0.5184356384427327
1028.0,0.045676431200097636
1029.0,-0.4381237098779764
1030.0,-0.8149178510752839
1031.0,-0.9928972713828564
1032.0,-0.9288245152008895
1033.0,-0.6384841576602039
1034.0,-0.19273841703682507
1035.0,0.29981363570703895
1036.0,0.719318772012201
1037.0,0.9638304089111279
1038.0,0.9740534505160593
1039.0,0.7476743718856349
1040.0,0.33982545162069705
