timestep,value
95.0,-0.9899882695366833
96.0,-0.8852808741180866
97.0,-0.4455671708110186
98.0,0.1627240199887435
99.0,0.7094221697387263
100.0,0.9877129010782276
101.0,0.8923631589094811
102.0,0.4594905172789291
103.0,-0.14714391089218765
104.0,-0.6981071179125995
105.0,-0.9850715607521197
106.0,-0.8995752180527615
107.0,-0.4739928664437213
108.0,0.13074936868722975
109.0,0.6860443258185746
110.0,0.9820275914902404
111.0,0.9068808920064307
112.0,0.48905229056615146
113.0,-0.11353948762752782
114.0,-0.6732099507179927
115.0,-0.9785428109776908
116.0,-0.9142418604950653
117.0,-0.5046448552165479
118.0,0.09551447302978729
119.0,0.6595799453241498
120.0,0.974577576706784
121.0,0.9216176108106503
122.0,0.5207445008255712
123.0,-0.07667580359122869
124.0,-0.6451302037423798
125.0,-0.9700908602854018
126.0,-0.9289654111270436
127.0,-0.5373229230823774
128.0,0.057026400719995804
129.0,0.6298367178153241
130.0,0.9650403317783114
131.0,0.9362402897738412
132.0,0.5543494529429103
133.0,-0.03657080458739941
134.0,-0.6136757441728575
135.0,-0.9593824548721348
136.0,-0.9433950214659929
137.0,-0.5717909370828959
138.0,0.01531535654471687
139.0,0.596623982249605
140.0,0.9530725936613234
141.0,0.950380121534462
142.0,0.5896116197036813
143.0,0.006731612525332582
144.0,-0.5786587634886888
145.0,-0.9460651318537772
146.0,-0.9571438492505838
147.0,-0.6077730266763879
148.0,-0.02955958843128858
149.0,0.5597582518980087
150.0,0.9383136051895986
151.0,0.9636322213817871
152.0,0.6262338530896919
153.0,0.05315567506484568
154.0,-0.5399016560653512
155.0,-0.9297708478544291
156.0,-0.969789037158256
157.0,-0.6449498553483004
158.0,-0.07750439164987662
159.0,0.5190694526684188
160.0,0.9203891536487034
161.0,0.9755559158684249
162.0,0.6638737490530046
163.0,0.10258746663510597
164.0,-0.49724362143807144
165.0,-0.9101204526461356
166.0,-0.9808723483348435
167.0,-0.6829551139781616
168.0,-0.12838362912378645
169.0,0.4744078914440375
170.0,0.8989165040367534
171.0,0.9856757635502814
172.0,0.7021403075475361
173.0,0.15486839884549664
174.0,-0.4505479984744253
175.0,-0.8867291058023411
176.0,-0.9899016117756312
177.0,-0.7213723882948512
178.0,-0.1820138757935572
179.0,0.42565195317103816
180.0,0.8735103218132091
181.0,0.9934834654158498
182.0,0.7405910508791673
183.0,0.20978853077632906
184.0,-0.3997103194638465
185.0,-0.8592127268653152
186.0,-0.9963531389958639
187.0,-0.7597325743070715
188.0,-0.2381569982594455
189.0,0.3727165027168892
190.0,0.8437896700931642
191.0,0.9984408295547499
192.0,0.7787297850926849
193.0,0.2670798730102688
194.0,-0.3446670468573428
195.0,-0.827195557098438
196.0,-0.9996752787619549
197.0,-0.7975120371607244
198.0,-0.29651351219456346
199.0,0.31556193960671314
200.0,0.8093861510231906
201.0,0.9999839580324585
202.0,0.816005210366389
203.0,0.3264098447154445
204.0,-0.28540492477060286
205.0,-0.7903188926719579
206.0,-0.9992932778776954
207.0,-0.8341317295684978
208.0,-0.35671618972936525
209.0,0.2542038203691114
210.0,0.7699532396454416
211.0,0.9975288226740813
212.0,0.8518106062444442
213.0,0.3873750864167084
214.0,-0.22197084120585073
215.0,-0.7482510242922327
216.0,-0.9946156119598464
217.0,-0.8689575046793536
218.0,-0.41832413723011025
219.0,0.18872292427997167
220.0,0.7251768301110151
221.0,0.9904783892822395
222.0,0.8854848347927619
223.0,0.44949586698448196
224.0,-0.1544820552412343
225.0,-0.7006983860444285
226.0,-0.9850419395095571
227.0,-0.901301873683265
228.0,-0.48081760029248394
229.0,0.11927559387704578
230.0,0.6747869778982277
231.0,0.9782314353945294
232.0,0.9163149179735522
233.0,0.5122113599821866
234.0,-0.08313659640111942
235.0,-0.6474178758925121
236.0,-0.9699728140261171
237.0,-0.9304274690218465
238.0,-0.5435937892604393
239.0,0.04610413208758715
240.0,0.6185707771088383
241.0,0.9601931836342443
242.0,0.9435404530299067
243.0,0.5748761005013702
244.0,-0.008223591564541678
245.0,-0.5882302613353845
246.0,-0.9488212610153529
247.0,-0.9555524780195539
248.0,-0.6059640536459504
249.0,-0.030453016152068958
250.0,0.5563862585342935
251.0,0.9357878396251744
252.0,0.9663601295673276
253.0,0.6367579672875435
254.0,0.06986678103731803
255.0,-0.523034525860909
256.0,-0.9210262881364762
257.0,-0.975858307078178
258.0,-0.667152765593119
259.0,-0.10995162723569682
260.0,0.4881771318538225
261.0,0.9044730789853507
262.0,0.9839406022410189
263.0,0.6970380642621332
264.0,0.15063406965389187
265.0,-0.4518229450909576
266.0,-0.886068346126266
267.0,-0.990499721140475
268.0,-0.7262982987565286
269.0,-0.1918329958059196
270.0,0.4139881242684465
271.0,0.8657564708861291
272.0,0.9954279512971118
273.0,0.7548128980375891
274.0,0.23345947696202254
275.0,-0.3746966063117569
276.0,-0.8434866944483008
277.0,-0.9986176746710804
278.0,-0.7824565070212353
279.0,-0.2754166128515101
280.0,0.3339805887707999
281.0,0.8192137551115305
282.0,0.9999619273895608
283.0,0.8090992609027542
284.0,0.31759941435344824
285.0,-0.2918810023875434
286.0,-0.7928985480541678
287.0,-0.9993550066446498
288.0,-0.8346071144072235
289.0,-0.35989472877121925
290.0,0.2484479693583421
291.0,0.7645088048940403
292.0,0.9966931248540024
293.0,0.8588422288850341
294.0,0.40218121242376675
295.0,-0.20374124244748443
296.0,-0.7340197898684231
297.0,-0.99187511078011
298.0,-0.8816634199923751
299.0,-0.4443293553939658
300.0,0.15783061974624724
301.0,0.7014150089695801
302.0,0.9848031568646283
303.0,0.902926668468853
304.0,0.4862015633468841
305.0,-0.11079632951916822
306.0,-0.6666869278622002
307.0,-0.9753836115511814
308.0,-0.922485696246058
309.0,-0.5276523013645416
310.0,0.06272937923948045
311.0,0.6298376938794793
312.0,0.9635278148428903
313.0,0.9401926097883413
314.0,0.5685283047312798
315.0,-0.013731862595336014
316.0,-0.5908798568538796
317.0,-0.9491529747705028
318.0,-0.9558986121775455
319.0,-0.6086688615424894
320.0,-0.03608278204732361
321.0,0.5498370829838214
322.0,0.9321830818334341
323.0,0.9694547850029275
324.0,0.6479061718913683
325.0,0.08658956850519278
326.0,-0.506744855379493
327.0,-0.9125498578216086
328.0,-0.9807129406058251
329.0,-0.6860657882088177
330.0,-0.13765182196652068
331.0,0.4616511543713173
332.0,0.8901937347319516
333.0,0.9895265446507632
334.0,0.7229671410863069
335.0,0.1891211076982651
336.0,-0.41461711011147045
337.0,-0.8650648587637582
338.0,-0.9957517083524688
339.0,-0.7584241545919297
340.0,-0.2408372365889694
341.0,0.36571761945813774
342.0,0.8371241136140891
343.0,0.9992482489776887
344.0,0.7922459546943394
345.0,0.29262835491591976
346.0,-0.3150419186118747
347.0,-0.806344156504772
348.0,-0.9998808164638393
349.0,-0.8242376739297493
350.0,-0.3443111257249028
351.0,0.2626941024823124
352.0,0.77271045955935
353.0,0.9975200831529956
354.0,0.8542013548814302
355.0,0.39569100913662564
356.0,-0.2087935813099537
357.0,-0.736222348319953
358.0,-0.9920439927311986
359.0,-0.8819369543823135
360.0,-0.4465626487307413
361.0,0.1534754646620739
362.0,0.696894028358406
363.0,0.9833390634923272
364.0,0.9072434495993674
365.0,0.4967103709059011
366.0,-0.09689086257465511
367.0,-0.654755590098955
368.0,-0.9713017400163344
369.0,-0.929920046306817
370.0,-0.5459088037545655
371.0,0.03920709333425851
372.0,0.6098539811452542
373.0,0.9558397862685307
374.0,0.949767488704804
375.0,0.5939236215260024
376.0,0.01939221280348258
377.0,-0.5622539346005685
378.0,-0.9368737119959676
379.0,-0.9665894690894647
380.0,-0.6405124201628567
381.0,-0.07870712476465871
382.0,0.5120388410985036
383.0,0.9143382231262145
384.0,0.9801941345276836
385.0,0.6854257286869051
386.0,0.138521547482699
387.0,-0.45931155153894343
388.0,-0.8881836856732722
389.0,-0.9903956864404521
390.0,-0.7284081603637713
391.0,-0.1986034950821983
392.0,0.40419509686060984
393.0,0.8583775914331813
394.0,0.9970160676521015
395.0,0.7691997065964146
396.0,0.2587055108534312
397.0,-0.3468333105944598
398.0,-0.824906012524002
399.0,-0.9998867300264761
400.0,-0.8075371753702453
401.0,-0.3185652440547739
402.0,0.2873913394500841
403.0,0.787775030601646
404.0,0.9988504742898439
405.0,0.843155774804138
406.0,0.3779061930279568
407.0,-0.22605602680054257
408.0,-0.7470121253830783
409.0,-0.9937633520440103
410.0,-0.8757908409401028
411.0,-0.4364386233904705
412.0,0.16303615367731408
413.0,0.7026675059474214
414.0,0.9844966183115244
415.0,0.9051797073394685
416.0,0.4938606691714528
417.0,-0.0985625217743947
418.0,-0.6548153671835544
419.0,-0.9709387212414304
420.0,-0.9310637123380354
421.0,-0.5498596236663277
422.0,0.032887863015834726
423.0,0.6035550527290748
424.0,0.9529973138534494
425.0,0.9531903379579926
426.0,0.6041134254986259
427.0,0.03371343952091243
428.0,-0.5490121048266516
429.0,-0.930601270929317
430.0,-0.9713154724815659
431.0,-0.6562923438851923
432.0,-0.10094583409391346
433.0,0.49133918072543636
434.0,0.9037026923908984
435.0,0.9852057865737268
436.0,0.7060608653940812
437.0,0.16849330030306456
438.0,-0.43071681461201183
439.0,-0.8722788727605222
440.0,-0.9946412106077732
441.0,-0.7530797825668741
442.0,-0.23602027982162554
443.0,0.36735400358624176
444.0,0.8363342146026748
445.0,0.9994174985153835
446.0,0.7970084826438668
447.0,0.3031728499031976
448.0,-0.3014885959314386
449.0,-0.7959020622264201
450.0,-0.9993488610694702
451.0,-0.8375074322821764
452.0,-0.3695801502919486
453.0,0.2333874598938463
454.0,0.7510464304164628
455.0,0.9942706490360174
456.0,0.8742408516059971
457.0,0.4348560724548455
458.0,-0.16334641141085632
459.0,-0.7018636015859454
460.0,-0.9840420641256001
461.0,-0.9068795681754828
462.0,-0.4986012180534655
463.0,0.09168987973414791
464.0,0.6484835635440253
465.0,0.9685488731657033
466.0,0.9351040385267134
467.0,0.5604051312701727
468.0,-0.01877029071813957
469.0,-0.591071259081677
470.0,-0.9477060984340889
471.0,-0.9586075218337854
472.0,-0.6198488069932895
473.0,-0.0550328513006776
474.0,0.5298276178343226
475.0,0.9214606546778875
476.0,0.9770993869973885
477.0,0.6765074739523211
478.0,0.12931420058495724
479.0,-0.46499034042474824
480.0,-0.8897939010335161
481.0,-0.9903085311011934
482.0,-0.7299536486734877
483.0,-0.20364414169018172
484.0,0.39683440475489007
485.0,0.8527240739009903
486.0,0.9979868837290133
487.0,0.7797604526158711
488.0,0.27757070911714243
489.0,-0.3256722645521707
490.0,-0.8103085648622433
491.0,-0.9999129681390232
492.0,-0.8255051810545583
493.0,-0.3506218655536272
494.0,0.2518537109094772
495.0,0.7626460060127593
496.0,0.9958954867899112
497.0,0.8667731082274798
498.0,0.42230814618846246
499.0,-0.1757653686383106
500.0,-0.709878123655275
501.0,-0.9857768952550715
502.0,-0.9031615089758165
503.0,-0.49212567300756427
504.0,0.0978298008096855
505.0,0.6521913202331593
506.0,0.969436925198427
507.0,0.9342838726245852
508.0,0.5595595389756994
509.0,-0.018504196922752358
510.0,-0.589817943718998
511.0,-0.9467960138770668
512.0,-0.9597742802046443
513.0,-0.6240875575777749
514.0,-0.0617213772527598
515.0,0.5230372034738544
516.0,0.917818594645446
517.0,0.9792919113610601
518.0,0.6851843683570585
519.0,0.1423261869480522
520.0,-0.4521756919105632
521.0,-0.882516200229719
522.0,-0.9925256424793188
523.0,-0.742325883865721
524.0,-0.222761507814361
525.0,0.3776074721864099
526.0,0.8409503281917815
527.0,0.9991986927534338
528.0,0.79499405786435
529.0,0.3024537881820165
530.0,-0.2997536936662871
531.0,-0.7932350160825871
532.0,-0.9990732701885968
533.0,-0.8426819487176997
534.0,-0.3808082999036937
535.0,0.2190816990890858
536.0,0.7395390723735288
537.0,0.9919551649538463
538.0,0.884899045780762
539.0,0.457213277993312
540.0,-0.13610359027404834
541.0,-0.6800879084269046
542.0,-0.9776982331610397
543.0,-0.9211768202137826
544.0,-0.5310445431515736
545.0,0.051374222872593425
546.0,0.6151649166032552
547.0,0.9562087101368015
548.0,0.9510744551783257
549.0,0.6016705946015372
550.0,0.034511394885841006
551.0,-0.5451123401794256
552.0,-0.9274492886707358
553.0,-0.974184703833782
554.0,-0.6684581534716306
555.0,-0.12092131924484927
556.0,0.4703315821411562
557.0,0.8914428946664801
558.0,0.9901398170626501
559.0,0.7307781293113866
560.0,0.20719051748707454
561.0,-0.3912829021892804
562.0,-0.8482760901991361
563.0,-0.9986174765107736
564.0,-0.7880119742734752
565.0,-0.29262535084108365
566.0,0.3084844545187181
567.0,0.7981020322970946
568.0,0.9993466624463503
569.0,0.8395583811207142
570.0,0.376508692859343
571.0,-0.22251062315764977
572.0,-0.7411429149311585
573.0,-0.9921133802416545
574.0,-0.8848402726087543
575.0,-0.4581056739298549
576.0,0.13398961692795347
577.0,0.6776918218088983
578.0,0.9767661640942896
579.0,0.9233120210687187
580.0,0.5366700333884656
581.0,-0.04360029244819423
582.0,-0.608113918749149
583.0,-0.9532212720675178
584.0,-0.9544668282829005
585.0,-0.6114510508355046
586.0,-0.04793181893567843
587.0,0.5328469167394599
588.0,0.921467482784556
589.0,0.9778441871554705
590.0,0.6817010178210056
591.0,0.1398392958368411
592.0,-0.4524007403571732
593.0,-0.8815704013053011
594.0,-0.9930373383740436
595.0,-0.7466832001341532
596.0,-0.2313184290107121
597.0,0.3673563411341093
598.0,0.8336761799931133
599.0,0.9997006274032118
600.0,0.8056802296513726
601.0,0.3215356361933596
602.0,-0.27836360173760877
603.0,-0.7780145596903466
604.0,-0.9975566599222753
605.0,-0.8580028531925004
606.0,-0.4096346730267412
607.0,0.1861382845753976
608.0,0.7149011374051323
609.0,0.9864031474002448
610.0,0.9029989542771762
611.0,0.4947446108619263
612.0,-0.09145798763603702
613.0,-0.6447387691033437
614.0,-0.9661193290844342
615.0,-0.940062752241519
616.0,-0.5759885387704081
617.0,-0.004842918932031022
618.0,0.5680180202243308
619.0,0.9366718524617981
620.0,0.9686440720690921
621.0,0.6524929329553673
622.0,0.10187938984958983
623.0,-0.4853165823024504
624.0,-0.8981199914320614
625.0,-0.9882575677307558
626.0,-0.7233976220954184
627.0,-0.19872283610994854
628.0,0.39729758167599016
629.0,0.8506200802075464
630.0,0.9984917720485084
631.0,0.7878662621619613
632.0,0.29440927660241123
633.0,-0.304706715763336
634.0,-0.7944290415149594
635.0,-0.999017837344231
636.0,-0.8450972191407469
637.0,-0.3879484796305788
638.0,0.2083681638350115
639.0,0.7299068902036994
640.0,0.9895978236656883
641.0,0.8943347431091817
642.0,0.4783340467361007
643.0,-0.10917923261410155
644.0,-0.6575180980274148
645.0,-0.9700923854597867
646.0,-0.9348803025301269
647.0,-0.5645543730433719
648.0,0.008103712383829925
649.0,0.5778317123078188
650.0,0.9404677034539374
651.0,0.9661039337229926
652.0,0.6456043994413286
653.0,0.09383606349559505
654.0,-0.49152013053578364
655.0,-0.900801506472419
656.0,-0.9874554475686846
657.0,-0.7204980525573719
658.0,-0.19556844374872803
659.0,0.3993564448043809
660.0,0.8512880282099142
661.0,0.998475323929061
662.0,0.7882812489497212
663.0,0.295982936475507
664.0,-0.30221028435570724
665.0,-0.7922417468477958
666.0,-0.9988051143563673
667.0,-0.848045320569141
668.0,-0.3939418839238637
669.0,0.20104210147791363
670.0,0.7240997610516607
671.0,0.9881971657802868
672.0,0.8989406996814078
673.0,0.48829325680691915
674.0,-0.09689586547186796
675.0,-0.6474226645164992
676.0,-0.9665234723442293
677.0,-0.9401906834808565
678.0,-0.5778844660075049
679.0,-0.00910984866080861
680.0,0.5628937929923348
681.0,0.9337834597603472
682.0,0.9711050819854407
683.0,0.6615770647200858
684.0,0.11579236591695817
685.0,-0.4713167327326319
686.0,-0.8901105067987777
687.0,-0.991093537915889
688.0,-0.7382621890940739
689.0,-0.2219169741382009
690.0,0.37361099763477124
691.0,0.8357770121289543
692.0,0.9996782945805213
693.0,0.8068765606997864
694.0,0.326210478570267
695.0,-0.27080580398142795
696.0,-0.7711978219732952
697.0,-0.9965061777722969
698.0,-0.8664188501194968
699.0,-0.4273761529903679
700.0,0.16403189659851053
701.0,0.6969318451515597
702.0,0.9813595507921128
703.0,0.9159661781855739
704.0,0.5241099614215768
705.0,-0.05451140828508575
706.0,-0.6136816972836863
707.0,-0.9541659983923336
708.0,-0.954690510398742
709.0,-0.6151178929523671
710.0,-0.056454234659891744
711.0,0.5222912353053903
712.0,0.9150064961112977
713.0,0.9818746814363741
714.0,0.699134220540475
715.0,0.16749831436474727
716.0,-0.4237408671059145
717.0,-0.8641218265370813
718.0,-0.9969277709958663
719.0,-0.7749404634793301
720.0,-0.27720464842185033
721.0,0.3191405489907349
722.0,0.8019170138479386
723.0,0.9993995401078837
724.0,0.8413848030908561
725.0,0.384125121955764
726.0,-0.209720415716479
727.0,-0.7289635628134208
728.0,-0.9889936290914302
729.0,-0.8974016728576878
730.0,-0.48679876563638536
731.0,0.09681902382820576
732.0,0.6459993085312131
733.0,0.9655792150743848
734.0,0.9420312183551371
735.0,0.5837721808732498
736.0,0.01813077134586102
737.0,-0.5539257086516197
738.0,-0.9292008290090115
739.0,-0.9744382997324421
740.0,-0.673621073800684
741.0,-0.13361824182216492
742.0,0.45380244074768383
743.0,0.8800860398542469
744.0,0.9939306908994563
745.0,0.7549726208662316
746.0,0.24807340742779896
747.0,-0.34683920375539595
748.0,-0.8186507274962574
749.0,-0.9999761157609919
750.0,-0.8265283517154951
751.0,-0.35988769416006267
752.0,0.23438466384799633
753.0,0.7455016863676425
754.0,0.9922177535554113
755.0,0.887087200533955
756.0,0.46743642501753724
757.0,-0.11791253140573099
758.0,-0.6614363288419495
759.0,-0.9704878433111211
760.0,-0.9355683460062163
761.0,-0.5691028884067661
762.0,-0.000995193556513873
763.0,0.5674392914333917
764.0,0.9348190222891859
765.0,0.9710334335635431
766.0,0.6633036802403076
767.0,0.12066771563319131
768.0,-0.46467578761064865
769.0,-0.8854530456097838
770.0,-0.9927077525881488
771.0,-0.7485149683625405
772.0,-0.23936752849421766
773.0,0.35448159846722527
774.0,0.8228465545446354
775.0,0.9999999267008393
776.0,0.8232992831130921
777.0,0.35531488036749354
778.0,-0.23834964625061528
779.0,-0.7476735895513255
780.0,-0.992519668101922
781.0,-0.8863323968308189
782.0,-0.46671435041525644
783.0,0.11791315534111083
784.0,0.660824581243752
785.0,0.9700931480326269
786.0,0.9364298191561781
787.0,0.5717832049756064
788.0,0.005074530002284062
789.0,-0.5634015981775106
790.0,-0.932775545549337
791.0,-0.9725724053409539
792.0,-0.668781143018714
793.0,-0.12876333280284102
794.0,0.4567096844520247
795.0,0.8808603566126577
796.0,0.9939305526584173
797.0,0.7560409832228259
798.0,0.2512328248837466
799.0,-0.342244182337045
800.0,-0.8148850754945847
801.0,-0.9998864466210392
802.0,-0.8319997922789167
803.0,-0.3705213179799196
804.0,0.22167400487849348
805.0,0.735632901032011
806.0,0.9900538151741681
807.0,0.8952299069182275
808.0,0.48465730489594316
809.0,-0.09682089992809229
810.0,-0.6441301714323429
811.0,-0.964294656362973
812.0,-0.9444692622840677
813.0,-0.5916928173661963
814.0,-0.030365170741701565
815.0,0.5416392930611554
816.0,0.922732424033762
817.0,0.9786504082005978
818.0,0.6897381961858647
819.0,0.15783432689393426
820.0,-0.4296470005605491
821.0,-0.8657611876240726
822.0,-0.9969275741370819
823.0,-0.7769977026112688
824.0,-0.2834684398510866
825.0,0.30984786713069623
826.0,0.7940503264899311
827.0,0.9987011346607719
828.0,0.8518053398880361
829.0,0.40511578616279487
830.0,-0.18412307394084426
831.0,-0.708544376739811
832.0,-0.9836388312209944
833.0,-0.9126602020028375
834.0,-0.5206282037304125
835.0,0.05451454520631952
836.0,0.6104577191224223
837.0,0.9516931243359167
838.0,0.9582606253092736
839.0,0.6279001816895904
840.0,0.07680534103183496
841.0,-0.5012638797776756
842.0,-0.9031140835732511
843.0,-0.9875363894685598
844.0,-0.724909232846577
845.0,-0.2075681487711847
846.0,0.38267931087777435
847.0,0.8384572717672265
848.0,0.9996781989552573
849.0,0.8097568223042194
850.0,0.3354474592460473
851.0,-0.2566416242871151
852.0,-0.7585861450185652
853.0,-0.9941636768701442
854.0,-0.8807090605309215
855.0,-0.458100088811601
856.0,0.1252823668929829
857.0,0.6646685711603176
858.0,0.9707791203968577
859.0,0.9362363159216532
860.0,0.5732098064092179
861.0,0.009105450613458412
862.0,-0.5581671661065007
863.0,-0.9296363031013641
864.0,-0.9750508632508815
865.0,-0.678532806704405
866.0,-0.14410473120086736
867.0,0.44082325899554375
868.0,0.8711836642246527
869.0,0.9961416625593569
870.0,0.7719441027315693
871.0,0.2772161035202975
872.0,-0.31463442198644703
873.0,-0.7962112995954257
874.0,-0.9988053599945876
875.0,-0.8514839211405844
876.0,-0.40590356544358874
877.0,0.18182563721443348
878.0,0.7058492627797894
879.0,0.9826726197280797
880.0,0.9154031169087113
881.0,0.5276432278948434
882.0,-0.04481431951564182
883.0,-0.6015587980887581
884.0,-0.9477289357299034
885.0,-0.9622065755545953
886.0,-0.639974306141549
887.0,-0.09383043357849616
888.0,0.4851162580538132
889.0,0.8943291349197044
890.0,0.9906935422414954
891.0,0.740551394227172
892.0,0.23143383654365
893.0,-0.35858960535809514
894.0,-0.8232048695637012
895.0,-0.9999938111721707
896.0,-0.8271969605135575
897.0,-0.36526597056757726
898.0,0.22430756081841716
899.0,0.7354645067273092
900.0,0.9895987275549768
901.0,0.8979529220036655
902.0,0.4925960606479277
903.0,-0.08482163210048706
904.0,-0.6325849554903616
905.0,-0.9593859998785504
906.0,-0.9511300957888195
907.0,-0.6107494924603588
908.0,-0.05713856089351595
909.0,0.5163951271905616
910.0,0.9096373935000759
911.0,0.9853542909552536
912.0,0.7171664536095943
913.0,0.198716062446194
914.0,-0.3890508981956617
915.0,-0.8410484782257961
916.0,-0.9996077966182128
917.0,-0.8094609678014227
918.0,-0.33698267216059513
919.0,0.25300163591430846
920.0,0.7547297325533171
921.0,0.9932650440385749
922.0,0.8854789955290705
923.0,0.46899938289866144
924.0,-0.11094855353162421
925.0,-0.652198464698619
926.0,-0.9661212750534848
927.0,-0.9433542053336609
928.0,-0.5918800266252567
929.0,-0.03420462680302612
930.0,0.5353611937719094
931.0,0.9184131367133698
932.0,0.9815599796027135
933.0,0.7028568333980956
934.0,0.17940800365094964
935.0,-0.4064863409700029
936.0,-0.8508302436734249
937.0,-0.9989562118110026
938.0,-0.7993464734077145
939.0,-0.3215279017907021
940.0,0.2681673070073834
941.0,0.7645169052831692
942.0,0.9948294811290995
943.0,0.8790150424821488
944.0,0.4574142246022228
945.0,-0.12327625395601664
946.0,-0.6610634022524012
947.0,-0.968925257767108
948.0,-0.9398403729866763
949.0,-0.5839714250743989
950.0,-0.025090837917708376
951.0,0.5424864160247589
952.0,0.9214708997819799
953.0,0.9801700093051979
954.0,0.6982315869103177
955.0,0.1736770106936224
956.0,-0.4111984592915402
957.0,-0.8531883498781246
958.0,-0.9987731843106863
959.0,-0.7974279524722042
960.0,-0.31913398401322374
961.0,0.26996642409744237
962.0,0.765295628415007
963.0,0.9948851738869051
964.0,0.8790671114773171
965.0,0.45809729624571044
966.0,-0.12185964933755963
967.0,-0.6594964446555375
968.0,-0.9682424932257075
969.0,-0.9409979795077095
970.0,-0.5872653734467571
971.0,-0.029811794244036856
972.0,0.5379575092616051
973.0,0.9191075327942864
974.0,0.9814756540779908
975.0,0.7034807628301503
976.0,0.18156760345811493
977.0,-0.40327342288459594
978.0,-0.8482814138159999
979.0,-0.9992182430213356
980.0,-0.8038115944436983
981.0,-0.3298352327708871
982.0,0.2584193328559288
983.0,0.7571040717535179
984.0,0.993454819165345
985.0,0.8856312013202396
986.0,0.47103379884552926
987.0,-0.10669188564164464
988.0,-0.6474408490835671
989.0,-0.963962769357046
990.0,-0.9466937416601172
991.0,-0.6016620628475176
992.0,-0.04836065108940313
993.0,0.52165519153153
994.0,0.9110929761810537
995.0,0.9852036329280361
996.0,0.7183884248356319
997.0,0.20301787523684398
998.0,-0.38256738926988254
999.0,-0.8357814969741554
1000.0,-0.999876632481662
1001.0,-0.8181406761303607
1002.0,-0.3534747850035572
1003.0,0.23339967921088908
1004.0,0.7395466850620563
1005.0,0.989990486588203
1006.0,0.8981931165130588
1007.0,0.4959354802802759
1008.0,-0.07770841780596024
1009.0,-0.6244710288243598
1010.0,-0.9554232220240664
1011.0,-0.9562485615576451
1012.0,-0.6267108587393223
1013.0,-0.08069556426334998
1014.0,0.49316735966816727
1015.0,0.896677372752122
1016.0,0.9905127484337798
1017.0,0.7423178848522091
1018.0,0.23783691460253623
1019.0,-0.34872949283807786
1020.0,-0.8148887173544335
1021.0,-0.9997587019142495
1022.0,-0.8395778117206902
1023.0,-0.3896741229145115
1024.0,0.19466780596780692
1025.0,0.7118184478081296
1026.0,0.983378750178438
1027.0,0.9157105989017831
1028.0,0.5322040423824186
1029.0,-0.03483071846557287
1030.0,-0.5898280914721827
1031.0,-0.9414220845179165
1032.0,-0.9684227034048106
1033.0,-0.6615699972646847
1034.0,-0.12668650222132466
1035.0,0.4518369582291259
1036.0,0.8746160381975285
1037.0,0.9959854334314379
1038.0,0.7741706407513663
1039.0,0.28564372738269345
